timestep,state_id,entropy_H,coherence_k,emergence_eta,bifurcation_B,reducibility_score
75,GRID_STABLE,0.17110477575608213,0.8539776692134022,0.0,0.1,0.85
76,GRID_STABLE,0.1312135829484344,0.8975928907149964,0.0,0.1,0.85
77,GRID_STABLE,0.1394817733124189,0.920766225810747,0.0,0.1,0.85
78,GRID_STABLE,0.12901535936209335,0.9116421388237216,0.0,0.1,0.85
79,GRID_STABLE,0.1443461949859694,0.9177823511971779,0.0,0.1,0.85
80,GRID_STABLE,0.09206014975781182,0.881567424514049,0.0,0.1,0.85
81,GRID_STABLE,0.16626682761370432,0.8825129901889277,0.0,0.1,0.85
82,GRID_STABLE,0.15619849253406998,0.8798512355786214,0.0,0.1,0.85
83,GRID_STABLE,0.18062084710897044,0.89544374588656,0.0,0.1,0.85
84,GRID_STABLE,0.12189028709893648,0.8698429861557884,0.0,0.1,0.85
85,GRID_STABLE,0.16888887116248197,0.899514957987336,0.0,0.1,0.85
86,GRID_STABLE,0.15010376344902326,0.9361748551399026,0.0,0.1,0.85
87,GRID_STABLE,0.14496019435630328,0.8775098242637301,0.0,0.1,0.85
88,GRID_STABLE,0.15349495134047636,0.8907085521615395,0.0,0.1,0.85
89,GRID_STABLE,0.1814097940306802,0.9105606109177505,0.0,0.1,0.85
90,GRID_STABLE,0.1866813410563082,0.8986189541669691,0.0,0.1,0.85
91,GRID_STABLE,0.1759282530868724,0.8915662897757993,0.0,0.1,0.85
92,GRID_STABLE,0.1098646264396704,0.8666633759102856,0.0,0.1,0.85
93,GRID_STABLE,0.15978913652077006,0.8889540230579412,0.0,0.1,0.85
94,GRID_STABLE,0.14893040603775978,0.8761897379283466,0.0,0.1,0.85
95,GRID_STABLE,0.15658922250261148,0.8578131266682123,0.0,0.1,0.85
96,GRID_STABLE,0.15132652946590236,0.8987711912986484,0.0,0.1,0.85
97,GRID_STABLE,0.1755918250569906,0.9181311972613821,0.0,0.1,0.85
98,GRID_STABLE,0.14068989224918838,0.8779276490848686,0.0,0.1,0.85
99,GRID_STABLE,0.16533889231772372,0.9151577222809445,0.0,0.1,0.85
100,GRID_STABLE,0.16150120748594987,0.90612158829543,0.0,0.1,0.85
101,GRID_STABLE,0.13526617348127623,0.8862627203061652,0.0,0.1,0.85
102,GRID_STABLE,0.18220310123236874,0.8924543804864941,0.0,0.1,0.85
103,GRID_STABLE,0.1474714547501939,0.8979479265046987,0.0,0.1,0.85
104,GRID_STABLE,0.10925020374282043,0.927060240921233,0.0,0.1,0.85
105,GRID_STABLE,0.12305413435998441,0.8958761283090204,0.0,0.1,0.85
106,GRID_STABLE,0.15635346959096777,0.8898565601852509,0.0,0.1,0.85
107,GRID_STABLE,0.15660922273550362,0.9217441441184681,0.0,0.1,0.85
108,GRID_STABLE,0.14593034723993187,0.9180434319312467,0.0,0.1,0.85
109,GRID_STABLE,0.11972416160086319,0.894379003908432,0.0,0.1,0.85
110,GRID_STABLE,0.16951406258058424,0.9024121649722407,0.0,0.1,0.85
111,GRID_STABLE,0.17307233572058275,0.8328255155684964,0.0,0.1,0.85
112,GRID_STABLE,0.15959983639780187,0.9275837714441036,0.0,0.1,0.85
113,GRID_STABLE,0.15708226119913365,0.9264453077383588,0.0,0.1,0.85
114,GRID_STABLE,0.15250492555001302,0.8689584351679883,0.0,0.1,0.85
115,GRID_STABLE,0.13124791268914332,0.9047206247116776,0.0,0.1,0.85
116,GRID_STABLE,0.15483919296991405,0.895020049116543,0.0,0.1,0.85
117,GRID_STABLE,0.145191214324718,0.8828905328378811,0.0,0.1,0.85
118,GRID_STABLE,0.1444393213952561,0.9212768074728725,0.0,0.1,0.85
119,GRID_STABLE,0.17369327235655507,0.8892258325319948,0.0,0.1,0.85
120,GRID_STABLE,0.1356305369064854,0.9073109443146475,0.0,0.1,0.85
121,GRID_STABLE,0.11921994981329277,0.8961288885920148,0.0,0.1,0.85
122,GRID_STABLE,0.15232600915346056,0.8907042499002873,0.0,0.1,0.85
123,GRID_STABLE,0.13065377260286784,0.9429302084981022,0.0,0.1,0.85
124,GRID_STABLE,0.15279833606088306,0.9071335989324811,0.0,0.1,0.85
125,GRID_STABLE,0.1275684868588697,0.8818031821348877,0.0,0.1,0.85
126,GRID_STABLE,0.12013523987534935,0.9160108270877954,0.0,0.1,0.85
127,GRID_STABLE,0.1569752161881081,0.8378860992274336,0.0,0.1,0.85
128,GRID_STABLE,0.1757711353027122,0.8675312916556269,0.0,0.1,0.85
129,GRID_STABLE,0.16557701095871608,0.9035289639386443,0.0,0.1,0.85
130,GRID_STABLE,0.1606328117886633,0.9267451825631933,0.0,0.1,0.85
131,GRID_STABLE,0.17203013971834485,0.9090702035229609,0.0,0.1,0.85
132,GRID_STABLE,0.14174995561248602,0.8919137921814992,0.0,0.1,0.85
133,GRID_STABLE,0.13906545408347706,0.9044056344914979,0.0,0.1,0.85
134,GRID_STABLE,0.15312042440153903,0.9247824297883206,0.0,0.1,0.85
135,GRID_STABLE,0.16149603030346368,0.8883737776085489,0.0,0.1,0.85
136,GRID_STABLE,0.14086080308277688,0.9191910622757066,0.0,0.1,0.85
137,GRID_STABLE,0.13105626693821537,0.8666982636039494,0.0,0.1,0.85
138,GRID_STABLE,0.1484290088538424,0.9082829946849635,0.0,0.1,0.85
139,GRID_STABLE,0.16256154815767804,0.8976840032620178,0.0,0.1,0.85
140,GRID_STABLE,0.17803083517863072,0.8734512869777572,0.0,0.1,0.85
141,GRID_STABLE,0.13586079757374,0.8936404121195421,0.0,0.1,0.85
142,GRID_STABLE,0.15852070051189926,0.9022377876188306,0.0,0.1,0.85
143,GRID_STABLE,0.14458906311203765,0.8896666418187521,0.0,0.1,0.85
144,GRID_STABLE,0.17123270779696767,0.8780834695109978,0.0,0.1,0.85
145,GRID_STABLE,0.11456241107313715,0.9032406684340711,0.0,0.1,0.85
146,GRID_STABLE,0.14904446924125467,0.9092558839341864,0.0,0.1,0.85
147,GRID_STABLE,0.1851677716632104,0.9456168218930603,0.0,0.1,0.85
148,GRID_STABLE,0.19487589350724854,0.9191019818827846,0.0,0.1,0.85
149,GRID_STABLE,0.1264138249900087,0.9009581366030328,0.0,0.1,0.85
150,GRID_STABLE,0.17229574966062944,0.9161958516395289,0.0,0.1,0.85
151,GRID_STABLE,0.14312324890351488,0.929568538494499,0.0,0.1,0.85
152,GRID_STABLE,0.1775985571044108,0.9213420232337206,0.0,0.1,0.85
153,GRID_STABLE,0.16486162838080282,0.8793760583861175,0.0,0.1,0.85
154,GRID_STABLE,0.1906221580753072,0.9075242501283732,0.0,0.1,0.85
155,GRID_STABLE,0.12235981379012756,0.9093967311401456,0.0,0.1,0.85
156,GRID_STABLE,0.16792819042430882,0.8743789176015336,0.0,0.1,0.85
157,GRID_STABLE,0.18469102593696748,0.9264081007412804,0.0,0.1,0.85
158,GRID_STABLE,0.15589647613150515,0.889962944635404,0.0,0.1,0.85
159,GRID_STABLE,0.17378885464209973,0.9076241824035501,0.0,0.1,0.85
160,GRID_STABLE,0.10972553270722776,0.8980432945735773,0.0,0.1,0.85
161,GRID_STABLE,0.12883521553799235,0.8849840857236888,0.0,0.1,0.85
162,GRID_STABLE,0.15288306838716723,0.9063389274009598,0.0,0.1,0.85
163,GRID_STABLE,0.16141404053461456,0.8906473276408128,0.0,0.1,0.85
164,GRID_STABLE,0.15111123576070232,0.9072802984780155,0.0,0.1,0.85
165,GRID_STABLE,0.1533799991749429,0.9004597975564286,0.0,0.1,0.85
166,GRID_STABLE,0.14173321171230563,0.9161049143180647,0.0,0.1,0.85
167,GRID_STABLE,0.1446230291788921,0.896485624645023,0.0,0.1,0.85
168,GRID_STABLE,0.15366695400258865,0.8986906262070162,0.0,0.1,0.85
169,GRID_STABLE,0.18018745409544934,0.9007441518337252,0.0,0.1,0.85
170,GRID_STABLE,0.15023847540688998,0.8981582257822621,0.0,0.1,0.85
171,GRID_STABLE,0.15954181751754556,0.9138666648576976,0.0,0.1,0.85
172,GRID_STABLE,0.14676978647962266,0.9125652373256099,0.0,0.1,0.85
173,GRID_STABLE,0.15727565639601193,0.9016519149623222,0.0,0.1,0.85
174,GRID_STABLE,0.11970723057083861,0.918934677296522,0.0,0.1,0.85
175,GRID_STABLE,0.1320707466699041,0.9383523209559195,0.0,0.1,0.85
176,GRID_STABLE,0.18889917797105854,0.9252536435016445,0.0,0.1,0.85
177,GRID_STABLE,0.1670067158678883,0.8842210447036379,0.0,0.1,0.85
178,GRID_STABLE,0.16751904115136174,0.9208002349482983,0.0,0.1,0.85
179,GRID_STABLE,0.17046893153270815,0.898636350200608,0.0,0.1,0.85
180,GRID_STABLE,0.19542268306548907,0.9046119856834332,0.0,0.1,0.85
181,GRID_STABLE,0.1529230500279676,0.8830625070836966,0.0,0.1,0.85
182,GRID_STABLE,0.12813052958765478,0.8722140873827982,0.0,0.1,0.85
183,GRID_STABLE,0.155723215145862,0.8964887141529361,0.0,0.1,0.85
184,GRID_STABLE,0.17388459834906,0.867046846415047,0.0,0.1,0.85
185,GRID_STABLE,0.13332737599053368,0.9232436697924776,0.0,0.1,0.85
186,GRID_STABLE,0.17025274833834203,0.8918020284520746,0.0,0.1,0.85
187,GRID_STABLE,0.15330125316325802,0.8638601985428296,0.0,0.1,0.85
188,GRID_STABLE,0.13790972531286017,0.919120966083885,0.0,0.1,0.85
189,GRID_STABLE,0.14766258643802668,0.9184780610483082,0.0,0.1,0.85
190,GRID_STABLE,0.20857504329689797,0.875317990822345,0.0,0.1,0.85
191,GRID_STABLE,0.16080904019531728,0.9230638527446834,0.0,0.1,0.85
192,GRID_STABLE,0.1568877023226414,0.8971602623962179,0.0,0.1,0.85
193,GRID_STABLE,0.1203641414093519,0.9095875987083016,0.0,0.1,0.85
194,GRID_STABLE,0.12947756976830768,0.8764635580085199,0.0,0.1,0.85
195,GRID_STABLE,0.16230858039795457,0.8756194985111415,0.0,0.1,0.85
196,GRID_STABLE,0.1655867079156778,0.8943765364418507,0.0,0.1,0.85
197,GRID_STABLE,0.11758903906164331,0.8786780765493376,0.0,0.1,0.85
198,GRID_STABLE,0.16072063231565017,0.895608325187956,0.0,0.1,0.85
199,GRID_STABLE,0.1255727726340657,0.8896710759477668,0.0,0.1,0.85
200,GRID_STABLE,0.18060742692414478,0.8897373886168868,0.0,0.1,0.85
201,GRID_STABLE,0.14559742466077288,0.906256620909291,0.0,0.1,0.85
202,GRID_STABLE,0.1714941179034322,0.9256196128059725,0.0,0.1,0.85
203,GRID_STABLE,0.18338702761457604,0.8788575182304948,0.0,0.1,0.85
204,GRID_STABLE,0.14927946361899805,0.9018624649049393,0.0,0.1,0.85
205,GRID_STABLE,0.16504684050873725,0.8880348064526893,0.0,0.1,0.85
206,GRID_STABLE,0.1653547725674384,0.8811393950510853,0.0,0.1,0.85
207,GRID_STABLE,0.14626263886410906,0.9009853494944552,0.0,0.1,0.85
208,GRID_STABLE,0.12028943211801449,0.8688959845148597,0.0,0.1,0.85
209,GRID_STABLE,0.14516765936189574,0.9476006224206711,0.0,0.1,0.85
210,GRID_STABLE,0.14557406881127324,0.8702121717565651,0.0,0.1,0.85
211,GRID_STABLE,0.14436594319399632,0.9107961684589948,0.0,0.1,0.85
212,GRID_STABLE,0.09302068599100757,0.9008932848435892,0.0,0.1,0.85
213,GRID_STABLE,0.1314424992537905,0.8911719536114017,0.0,0.1,0.85
214,GRID_STABLE,0.13889529595041658,0.9148648210977104,0.0,0.1,0.85
215,GRID_STABLE,0.1658587023477353,0.9018572622766585,0.0,0.1,0.85
216,GRID_STABLE,0.1242181326370568,0.9302284442968797,0.0,0.1,0.85
217,GRID_STABLE,0.15558410877367682,0.9006788158482908,0.0,0.1,0.85
218,GRID_STABLE,0.15894425233653167,0.9078802053944219,0.0,0.1,0.85
219,GRID_STABLE,0.17250461439883094,0.9238689631850583,0.0,0.1,0.85
220,GRID_STABLE,0.1607634604366681,0.9008075038418771,0.0,0.1,0.85
221,GRID_STABLE,0.14555152758169448,0.9130968482567544,0.0,0.1,0.85
222,GRID_STABLE,0.14129060053913103,0.920874860957076,0.0,0.1,0.85
223,GRID_STABLE,0.11130718237968812,0.9077437819531858,0.0,0.1,0.85
224,GRID_STABLE,0.12922947757134523,0.8600509591170168,0.0,0.1,0.85
225,GRID_STABLE,0.1304080057131989,0.8670546786016813,0.0,0.1,0.85
226,GRID_STABLE,0.14610125164585766,0.9151411692721707,0.0,0.1,0.85
227,GRID_STABLE,0.13337311448457148,0.9073883466923902,0.0,0.1,0.85
228,GRID_STABLE,0.18960904444987348,0.9424049207706505,0.0,0.1,0.85
229,GRID_STABLE,0.14296710444273805,0.9023120621347792,0.0,0.1,0.85
230,GRID_STABLE,0.1662562387326103,0.8858724623495292,0.0,0.1,0.85
231,GRID_STABLE,0.16708242390365194,0.8974189216271162,0.0,0.1,0.85
232,GRID_STABLE,0.16151057641040678,0.9155109991760002,0.0,0.1,0.85
233,GRID_STABLE,0.17959665912734213,0.8781260160488511,0.0,0.1,0.85
234,GRID_STABLE,0.1394878641918469,0.8891148811393194,0.0,0.1,0.85
235,GRID_STABLE,0.12375607214978473,0.8893130065803249,0.0,0.1,0.85
236,GRID_STABLE,0.13068854953412987,0.8709044574894824,0.0,0.1,0.85
237,GRID_STABLE,0.14975024568152054,0.8952234582367393,0.0,0.1,0.85
238,GRID_STABLE,0.1333315790369602,0.9036399218105341,0.0,0.1,0.85
239,GRID_STABLE,0.13956983921730878,0.9195632564680273,0.0,0.1,0.85
240,GRID_STABLE,0.15887759620218367,0.8838840310741923,0.0,0.1,0.85
241,GRID_STABLE,0.14842782919400418,0.875376918474535,0.0,0.1,0.85
242,GRID_STABLE,0.18215197338202616,0.8872457730467376,0.0,0.1,0.85
243,GRID_STABLE,0.1550937598628876,0.8762065493720168,0.0,0.1,0.85
244,GRID_STABLE,0.17308373068811855,0.8936754161429188,0.0,0.1,0.85
245,GRID_STABLE,0.11799383915703937,0.8665107563160281,0.0,0.1,0.85
246,GRID_STABLE,0.16478483820360265,0.8698496314223177,0.0,0.1,0.85
247,GRID_STABLE,0.14526134874908073,0.9071848866896789,0.0,0.1,0.85
248,GRID_STABLE,0.1365823244273651,0.9189498099858706,0.0,0.1,0.85
249,GRID_STABLE,0.13967708803068346,0.8986019765625267,0.0,0.1,0.85
250,GRID_STABLE,0.1267480620385191,0.8934504664995219,0.0,0.1,0.85
251,GRID_STABLE,0.1689020188920643,0.920111558560352,0.0,0.1,0.85
252,GRID_STABLE,0.13708364649180643,0.9065093705390733,0.0,0.1,0.85
253,GRID_STABLE,0.15341924259812884,0.9272192397561776,0.0,0.1,0.85
254,GRID_STABLE,0.1179349418271057,0.8745118014138716,0.0,0.1,0.85
255,GRID_STABLE,0.1356251703873903,0.9017108167267798,0.0,0.1,0.85
256,GRID_STABLE,0.1317055482671826,0.8730349142129884,0.0,0.1,0.85
257,GRID_STABLE,0.17879741269735133,0.9173591115887934,0.0,0.1,0.85
258,GRID_STABLE,0.15689112857834134,0.8662786077441114,0.0,0.1,0.85
259,GRID_STABLE,0.14752848502428378,0.8645380027635545,0.0,0.1,0.85
260,GRID_STABLE,0.1736005386808507,0.9145463449390505,0.0,0.1,0.85
261,GRID_STABLE,0.1554855282439673,0.9014494518194949,0.0,0.1,0.85
262,GRID_STABLE,0.1632914490539792,0.9044756705808592,0.0,0.1,0.85
263,GRID_STABLE,0.13738287893483503,0.9068905310529013,0.0,0.1,0.85
264,GRID_STABLE,0.15582636762576255,0.9265802869484754,0.0,0.1,0.85
265,GRID_STABLE,0.17493357101733903,0.9133428679623419,0.0,0.1,0.85
266,GRID_STABLE,0.16404328917639488,0.8961491216129068,0.0,0.1,0.85
267,GRID_STABLE,0.1652500931717307,0.8954570096501206,0.0,0.1,0.85
268,GRID_STABLE,0.16149938458578866,0.8976851823956338,0.0,0.1,0.85
269,GRID_STABLE,0.13143651510896676,0.915304397439827,0.0,0.1,0.85
270,GRID_STABLE,0.16305090463283597,0.9177858371149955,0.0,0.1,0.85
271,GRID_STABLE,0.12352643672631028,0.9325906190112855,0.0,0.1,0.85
272,GRID_STABLE,0.1376760871701549,0.9410707146346307,0.0,0.1,0.85
273,GRID_STABLE,0.15489800298964845,0.8856146140446051,0.0,0.1,0.85
274,GRID_STABLE,0.175271236204786,0.9070011081962164,0.0,0.1,0.85
275,GRID_STABLE,0.1309913252789195,0.9210503478277093,0.0,0.1,0.85
276,GRID_STABLE,0.14221914996946383,0.8841336495363534,0.0,0.1,0.85
277,GRID_STABLE,0.1610527541380219,0.8771309568945714,0.0,0.1,0.85
278,GRID_STABLE,0.142064772077157,0.9335896175432838,0.0,0.1,0.85
279,GRID_STABLE,0.1735043539571822,0.8849782915254252,0.0,0.1,0.85
280,GRID_STABLE,0.12024326837369305,0.8857717106488001,0.0,0.1,0.85
281,GRID_STABLE,0.14212775190927796,0.9036881625589989,0.0,0.1,0.85
282,GRID_STABLE,0.17249088650618088,0.8957302562472454,0.0,0.1,0.85
283,GRID_STABLE,0.13732251348987756,0.9108039635249995,0.0,0.1,0.85
284,GRID_STABLE,0.1591204451794767,0.8759491891769489,0.0,0.1,0.85
285,GRID_STABLE,0.14381138137833255,0.9279611361965748,0.0,0.1,0.85
286,GRID_STABLE,0.12867113939986835,0.918769393206974,0.0,0.1,0.85
287,GRID_STABLE,0.12884275076053664,0.8747842946028994,0.0,0.1,0.85
288,GRID_STABLE,0.13542262469523522,0.9261659660406364,0.0,0.1,0.85
289,GRID_STABLE,0.15704650224479288,0.9429049627997876,0.0,0.1,0.85
290,GRID_STABLE,0.14815188757404882,0.9312605394814828,0.0,0.1,0.85
291,GRID_STABLE,0.14273920637715945,0.8951653567535403,0.0,0.1,0.85
292,GRID_STABLE,0.13536553273133603,0.8902030470616766,0.0,0.1,0.85
293,GRID_STABLE,0.1397830462839797,0.937313781645281,0.0,0.1,0.85
294,GRID_STABLE,0.13118810972170297,0.8932410291714546,0.0,0.1,0.85
295,GRID_STABLE,0.16528748591017536,0.924482079432411,0.0,0.1,0.85
296,GRID_STABLE,0.14247767377462217,0.880145758908676,0.0,0.1,0.85
297,GRID_STABLE,0.17517576943164553,0.899226474000329,0.0,0.1,0.85
298,GRID_STABLE,0.13145886380860608,0.9078419211174517,0.0,0.1,0.85
299,GRID_STABLE,0.17430661892497157,0.8757058760265763,0.0,0.1,0.85
300,GRID_STABLE,0.15637195847307483,0.8920519094677927,0.0,0.1,0.85
301,GRID_STABLE,0.14905897564849,0.8986541557040145,0.0,0.1,0.85
302,GRID_STABLE,0.17781072954407412,0.897316768292728,0.0,0.1,0.85
303,GRID_STABLE,0.1522881674278567,0.9109448372700287,0.0,0.1,0.85
304,GRID_STABLE,0.11773757353662856,0.8956272660544858,0.0,0.1,0.85
305,GRID_STABLE,0.21458457076996856,0.871864101122348,0.0,0.1,0.85
306,GRID_STABLE,0.1859131953771101,0.9135395399505143,0.0,0.1,0.85
307,GRID_STABLE,0.14425008648963625,0.907342470515021,0.0,0.1,0.85
308,GRID_STABLE,0.18382288749490794,0.8922976690812631,0.0,0.1,0.85
309,GRID_STABLE,0.17861483914517853,0.8662933166859867,0.0,0.1,0.85
310,GRID_STABLE,0.13787441488915902,0.9006310422561727,0.0,0.1,0.85
311,GRID_STABLE,0.14638488017904291,0.9043234777391408,0.0,0.1,0.85
312,GRID_STABLE,0.14084872209071164,0.9242455193347098,0.0,0.1,0.85
313,GRID_STABLE,0.18413037323098527,0.89179216834123,0.0,0.1,0.85
314,GRID_STABLE,0.12748945768208075,0.91706940454617,0.0,0.1,0.85
315,GRID_STABLE,0.1307271802361589,0.9464571253156737,0.0,0.1,0.85
316,GRID_STABLE,0.12130203329389799,0.9073100562313899,0.0,0.1,0.85
317,GRID_STABLE,0.14955451757669544,0.8662976610488808,0.0,0.1,0.85
318,GRID_STABLE,0.13601563882055945,0.8790989226918606,0.0,0.1,0.85
319,GRID_STABLE,0.12116162881669429,0.8970133714975759,0.0,0.1,0.85
320,GRID_STABLE,0.15791393355432168,0.9160087572788925,0.0,0.1,0.85
321,GRID_STABLE,0.1674718572670854,0.9133641109230515,0.0,0.1,0.85
322,GRID_STABLE,0.16584230539471997,0.948497580531916,0.0,0.1,0.85
323,GRID_STABLE,0.13873205828510543,0.8909196864872729,0.0,0.1,0.85
324,GRID_STABLE,0.16630861009758025,0.9123694887194576,0.0,0.1,0.85
325,GRID_STABLE,0.12242156988880039,0.9295820101143693,0.0,0.1,0.85
326,GRID_STABLE,0.15918990319409973,0.8865650902301178,0.0,0.1,0.85
327,GRID_STABLE,0.17962816101937987,0.8913539147799123,0.0,0.1,0.85
328,GRID_STABLE,0.11861625744444723,0.914993437094665,0.0,0.1,0.85
329,GRID_STABLE,0.1524118529695778,0.903862488638844,0.0,0.1,0.85
330,GRID_STABLE,0.14612549576667377,0.8878397714520293,0.0,0.1,0.85
331,GRID_STABLE,0.15737720591247506,0.899077066986007,0.0,0.1,0.85
332,GRID_STABLE,0.1583371939991291,0.9110129892393268,0.0,0.1,0.85
333,GRID_STABLE,0.1616711062026578,0.9219730301875054,0.0,0.1,0.85
334,GRID_STABLE,0.18550622437919653,0.8673562439353529,0.0,0.1,0.85
335,GRID_STABLE,0.16314949680538204,0.8778176622437517,0.0,0.1,0.85
336,GRID_STABLE,0.133012258192814,0.8652554667018633,0.0,0.1,0.85
337,GRID_STABLE,0.13540365869516327,0.8898945763808424,0.0,0.1,0.85
338,GRID_STABLE,0.12022251330537034,0.8851721011968985,0.0,0.1,0.85
339,GRID_STABLE,0.1520981108255595,0.9135013364778972,0.0,0.1,0.85
