timestep,state_id,entropy_H,coherence_k,emergence_eta,bifurcation_B,reducibility_score
116,NORMAL_STATE,0.21176905729267523,0.8175044121461138,0.0,0.05,0.8
117,NORMAL_STATE,0.1720801165587968,0.8188449086237204,0.0,0.05,0.8
118,NORMAL_STATE,0.21827440240544305,0.756760573193324,0.0,0.05,0.8
119,NORMAL_STATE,0.20417880813901673,0.7361278486360274,0.0,0.05,0.8
120,NORMAL_STATE,0.23137823468685287,0.8452801990636054,0.0,0.05,0.8
121,NORMAL_STATE,0.17607812968118827,0.7569328397989098,0.0,0.05,0.8
122,NORMAL_STATE,0.1878557587647409,0.7999692222560769,0.0,0.05,0.8
123,NORMAL_STATE,0.1905566835493107,0.8045181353601623,0.0,0.05,0.8
124,NORMAL_STATE,0.2150936554905944,0.730450269994274,0.0,0.05,0.8
125,NORMAL_STATE,0.2152428647329792,0.7972121303855589,0.0,0.05,0.8
126,NORMAL_STATE,0.18090136023531705,0.8177682260079416,0.0,0.05,0.8
127,NORMAL_STATE,0.20043939770797528,0.7871798647211407,0.0,0.05,0.8
128,NORMAL_STATE,0.1678685730901118,0.8744868761069597,0.0,0.05,0.8
129,NORMAL_STATE,0.19885318368089305,0.854651892232691,0.0,0.05,0.8
130,NORMAL_STATE,0.1885785825007691,0.7757104009040063,0.0,0.05,0.8
131,NORMAL_STATE,0.21900002793307333,0.7480512194838854,0.0,0.05,0.8
132,NORMAL_STATE,0.18872071858534684,0.7748088781077775,0.0,0.05,0.8
133,NORMAL_STATE,0.18768306806694507,0.7745937291500519,0.0,0.05,0.8
134,NORMAL_STATE,0.21355309661331653,0.736084545648183,0.0,0.05,0.8
135,NORMAL_STATE,0.19326053479482538,0.8321397784056582,0.0,0.05,0.8
136,NORMAL_STATE,0.18068570433163822,0.8031178044471916,0.0,0.05,0.8
137,NORMAL_STATE,0.19164722300589868,0.8105792163129576,0.0,0.05,0.8
138,NORMAL_STATE,0.21729236933867163,0.8011049969051747,0.0,0.05,0.8
139,NORMAL_STATE,0.21157276513023257,0.7965999635636736,0.0,0.05,0.8
140,NORMAL_STATE,0.1598935306672251,0.7468189297543787,0.0,0.05,0.8
141,NORMAL_STATE,0.20626118974214236,0.8138091276074821,0.0,0.05,0.8
142,NORMAL_STATE,0.20120348692563256,0.8502040819644859,0.0,0.05,0.8
143,NORMAL_STATE,0.19000911420929273,0.8575604314572018,0.0,0.05,0.8
144,NORMAL_STATE,0.20456246570315287,0.8473316933589746,0.0,0.05,0.8
145,NORMAL_STATE,0.19385074050720214,0.8094341411508214,0.0,0.05,0.8
146,NORMAL_STATE,0.1924838094497136,0.8084360352183557,0.0,0.05,0.8
147,NORMAL_STATE,0.18617712853606855,0.767474486175775,0.0,0.05,0.8
148,NORMAL_STATE,0.22659693513089293,0.8152891906546084,0.0,0.05,0.8
149,NORMAL_STATE,0.18084804275736685,0.6816216325468336,0.0,0.05,0.8
150,NORMAL_STATE,0.19687133410452928,0.8976472803617233,0.0,0.05,0.8
151,NORMAL_STATE,0.20908947771063677,0.7006862251126272,0.0,0.05,0.8
152,NORMAL_STATE,0.19797461136331454,0.8972925022424607,0.0,0.05,0.8
153,NORMAL_STATE,0.18289778825710876,0.8537314106867379,0.0,0.05,0.8
154,NORMAL_STATE,0.22742987671997944,0.7783854742108841,0.0,0.05,0.8
155,NORMAL_STATE,0.1940614372607997,0.829027836178139,0.0,0.05,0.8
156,NORMAL_STATE,0.20945495214069038,0.831119755415959,0.0,0.05,0.8
157,NORMAL_STATE,0.17228726533541613,0.7961061894755205,0.0,0.05,0.8
158,NORMAL_STATE,0.20928789743576148,0.7593395423145276,0.0,0.05,0.8
159,NORMAL_STATE,0.1955227679678985,0.8403736954808876,0.0,0.05,0.8
160,NORMAL_STATE,0.2164075858707893,0.861839677262121,0.0,0.05,0.8
161,NORMAL_STATE,0.17367008164095812,0.793614793422711,0.0,0.05,0.8
162,NORMAL_STATE,0.1776686003739792,0.7880189479218341,0.0,0.05,0.8
163,NORMAL_STATE,0.19014689200676005,0.7834616342860277,0.0,0.05,0.8
164,NORMAL_STATE,0.22064094751101548,0.8342221631298776,0.0,0.05,0.8
165,NORMAL_STATE,0.1618814412184372,0.8057207991358342,0.0,0.05,0.8
166,NORMAL_STATE,0.2231822938868822,0.7482984255550273,0.0,0.05,0.8
167,NORMAL_STATE,0.2213004510343029,0.8398309379320922,0.0,0.05,0.8
168,NORMAL_STATE,0.22293782442146584,0.8434926430450785,0.0,0.05,0.8
169,NORMAL_STATE,0.18657669721391362,0.8223134719382169,0.0,0.05,0.8
170,NORMAL_STATE,0.21564537725710894,0.8062331102682253,0.0,0.05,0.8
171,NORMAL_STATE,0.21602541690854926,0.7749648917803524,0.0,0.05,0.8
172,NORMAL_STATE,0.21641778100677592,0.8854494500167447,0.0,0.05,0.8
173,NORMAL_STATE,0.1969062979432726,0.8022382962464465,0.0,0.05,0.8
174,NORMAL_STATE,0.21527628367848717,0.8349661522444667,0.0,0.05,0.8
175,NORMAL_STATE,0.19888782398162053,0.8633679623464487,0.0,0.05,0.8
176,NORMAL_STATE,0.17427221446935953,0.8423201079530146,0.0,0.05,0.8
177,NORMAL_STATE,0.21026453814901575,0.8364797255239217,0.0,0.05,0.8
178,NORMAL_STATE,0.20975607103993568,0.8384372958143711,0.0,0.05,0.8
179,NORMAL_STATE,0.19623689641508016,0.6988261062203396,0.0,0.05,0.8
180,NORMAL_STATE,0.1938676442819932,0.8221385063076775,0.0,0.05,0.8
181,NORMAL_STATE,0.19338176974763688,0.7903540718041414,0.0,0.05,0.8
182,NORMAL_STATE,0.2238576167404993,0.8692983439549035,0.0,0.05,0.8
183,NORMAL_STATE,0.17037186459510328,0.7222800956424541,0.0,0.05,0.8
184,NORMAL_STATE,0.22012142510942456,0.7675902370871138,0.0,0.05,0.8
185,NORMAL_STATE,0.20703924349082803,0.7323109282570092,0.0,0.05,0.8
186,NORMAL_STATE,0.22336200308152657,0.8104466426001827,0.0,0.05,0.8
187,NORMAL_STATE,0.1904499275014566,0.8879204400904155,0.0,0.05,0.8
188,NORMAL_STATE,0.21223053522527016,0.812254797262652,0.0,0.05,0.8
189,NORMAL_STATE,0.18173712193330008,0.8178849435056815,0.0,0.05,0.8
190,NORMAL_STATE,0.1795691080406578,0.7969174792008258,0.0,0.05,0.8
191,NORMAL_STATE,0.1941609607656207,0.7762877408105029,0.0,0.05,0.8
192,NORMAL_STATE,0.22113572435969203,0.8193295577175096,0.0,0.05,0.8
193,NORMAL_STATE,0.21631397449465062,0.8544870413667572,0.0,0.05,0.8
194,NORMAL_STATE,0.15269315576425893,0.7779495244012573,0.0,0.05,0.8
195,NORMAL_STATE,0.20522185364237228,0.9145730100236213,0.0,0.05,0.8
196,NORMAL_STATE,0.1808696529306538,0.7542306322519156,0.0,0.05,0.8
197,NORMAL_STATE,0.21352580262044374,0.8999170894681991,0.0,0.05,0.8
198,NORMAL_STATE,0.2174803316374323,0.7717633711008863,0.0,0.05,0.8
199,NORMAL_STATE,0.2073968372683671,0.838395948011438,0.0,0.05,0.8
200,NORMAL_STATE,0.17611645393820913,0.723260650487408,0.0,0.05,0.8
201,NORMAL_STATE,0.22357359551729966,0.8205830545774653,0.0,0.05,0.8
202,NORMAL_STATE,0.19079775298348225,0.8736452461520676,0.0,0.05,0.8
203,NORMAL_STATE,0.1936598113818678,0.8069730084352466,0.0,0.05,0.8
204,NORMAL_STATE,0.18007615228194462,0.8506841273080651,0.0,0.05,0.8
205,NORMAL_STATE,0.19261771597538596,0.7776223675485453,0.0,0.05,0.8
206,NORMAL_STATE,0.17395592409886412,0.8333428626392626,0.0,0.05,0.8
207,NORMAL_STATE,0.1932337743294961,0.6780967255659414,0.0,0.05,0.8
208,NORMAL_STATE,0.20665833863400038,0.7856333881393422,0.0,0.05,0.8
209,NORMAL_STATE,0.19215374840442467,0.7005210352876247,0.0,0.05,0.8
210,NORMAL_STATE,0.1846369800029484,0.8493176253340868,0.0,0.05,0.8
211,NORMAL_STATE,0.22872389433044404,0.841288869775648,0.0,0.05,0.8
212,NORMAL_STATE,0.21468336599725912,0.7645240778290204,0.0,0.05,0.8
213,NORMAL_STATE,0.22121324528473174,0.8279996406613079,0.0,0.05,0.8
214,NORMAL_STATE,0.1982873626813489,0.837765329922527,0.0,0.05,0.8
215,NORMAL_STATE,0.1795318521010598,0.7242941654937382,0.0,0.05,0.8
216,NORMAL_STATE,0.19432827897973012,0.8379298026835236,0.0,0.05,0.8
217,NORMAL_STATE,0.17614365104504462,0.9075120711794232,0.0,0.05,0.8
218,NORMAL_STATE,0.18338092583384405,0.7920956138294172,0.0,0.05,0.8
219,NORMAL_STATE,0.2205890708810725,0.8426195521662883,0.0,0.05,0.8
220,NORMAL_STATE,0.1982849753173689,0.8738259045888047,0.0,0.05,0.8
221,NORMAL_STATE,0.19278713666814434,0.6926613086315947,0.0,0.05,0.8
222,NORMAL_STATE,0.15753616730277792,0.7577709641679602,0.0,0.05,0.8
223,NORMAL_STATE,0.19358544816617787,0.7171530226774337,0.0,0.05,0.8
224,NORMAL_STATE,0.19926237946190273,0.7830706277894071,0.0,0.05,0.8
225,NORMAL_STATE,0.1757306529252056,0.9185721245508983,0.0,0.05,0.8
226,NORMAL_STATE,0.231811462070276,0.6985203978525929,0.0,0.05,0.8
227,NORMAL_STATE,0.19450128895326502,0.7459523856640355,0.0,0.05,0.8
228,NORMAL_STATE,0.1865958475343764,0.9098377420223154,0.0,0.05,0.8
229,NORMAL_STATE,0.2183914057843922,0.8556204398001214,0.0,0.05,0.8
230,NORMAL_STATE,0.20442581350825956,0.8160835132600663,0.0,0.05,0.8
231,NORMAL_STATE,0.20808401006402294,0.8590109113350995,0.0,0.05,0.8
232,NORMAL_STATE,0.21348181667998256,0.8009284529680218,0.0,0.05,0.8
233,NORMAL_STATE,0.19833467500457092,0.8357271068242043,0.0,0.05,0.8
234,NORMAL_STATE,0.24397105771196567,0.7286884037772413,0.0,0.05,0.8
235,NORMAL_STATE,0.20925656032882206,0.8213413282093145,0.0,0.05,0.8
236,NORMAL_STATE,0.19855952673665345,0.7913757053699955,0.0,0.05,0.8
237,NORMAL_STATE,0.15663975152583712,0.8585806681537715,0.0,0.05,0.8
238,NORMAL_STATE,0.18109315982036364,0.8044320386049503,0.0,0.05,0.8
239,NORMAL_STATE,0.1980456712802048,0.7044846038620035,0.0,0.05,0.8
240,NORMAL_STATE,0.2107984138105714,0.8231241917709468,0.0,0.05,0.8
241,NORMAL_STATE,0.19779787177521624,0.7839126163601939,0.0,0.05,0.8
242,NORMAL_STATE,0.2138610049159261,0.742600076391674,0.0,0.05,0.8
243,NORMAL_STATE,0.20681276804017912,0.8125871930944538,0.0,0.05,0.8
244,NORMAL_STATE,0.1804727472353705,0.8172924784611482,0.0,0.05,0.8
245,NORMAL_STATE,0.21613412986260327,0.8194382978086829,0.0,0.05,0.8
246,NORMAL_STATE,0.23092101345891108,0.7894009600874513,0.0,0.05,0.8
247,NORMAL_STATE,0.21546356814849904,0.8741347090986245,0.0,0.05,0.8
248,NORMAL_STATE,0.21091831177490294,0.8224261947757942,0.0,0.05,0.8
249,NORMAL_STATE,0.1980669257657031,0.7111081370335602,0.0,0.05,0.8
250,NORMAL_STATE,0.20393191852966122,0.8056988266755583,0.0,0.05,0.8
251,NORMAL_STATE,0.17109252045825277,0.7937322263289253,0.0,0.05,0.8
252,NORMAL_STATE,0.18833907079488033,0.8162118249240841,0.0,0.05,0.8
253,NORMAL_STATE,0.21084492984663952,0.7819429212125361,0.0,0.05,0.8
254,NORMAL_STATE,0.18430183031485897,0.8874355892362957,0.0,0.05,0.8
255,NORMAL_STATE,0.19442660275451654,0.7868115900857646,0.0,0.05,0.8
256,NORMAL_STATE,0.23897761334283096,0.7060839093323669,0.0,0.05,0.8
257,NORMAL_STATE,0.20153840146634203,0.8077101599960076,0.0,0.05,0.8
258,NORMAL_STATE,0.21690114047217643,0.7245383720859109,0.0,0.05,0.8
259,NORMAL_STATE,0.22309813980328955,0.7759968935142685,0.0,0.05,0.8
260,NORMAL_STATE,0.19786677005753978,0.8175306188461535,0.0,0.05,0.8
261,NORMAL_STATE,0.17477497771566838,0.6989545574652054,0.0,0.05,0.8
262,NORMAL_STATE,0.19283438929999838,0.8366975189186204,0.0,0.05,0.8
263,NORMAL_STATE,0.16306663002794974,0.740765683159496,0.0,0.05,0.8
264,NORMAL_STATE,0.16723197186641142,0.8195841142348134,0.0,0.05,0.8
265,NORMAL_STATE,0.22874548171958325,0.8320986087616239,0.0,0.05,0.8
266,NORMAL_STATE,0.20513229434008132,0.8474398395685059,0.0,0.05,0.8
267,NORMAL_STATE,0.216957783890341,0.7989859046867809,0.0,0.05,0.8
268,NORMAL_STATE,0.22227110533463265,0.862771943420471,0.0,0.05,0.8
269,NORMAL_STATE,0.19108146069506796,0.7963289392642876,0.0,0.05,0.8
270,NORMAL_STATE,0.2301191024553776,0.7566467423301958,0.0,0.05,0.8
271,NORMAL_STATE,0.1882434876464908,0.7521820731816005,0.0,0.05,0.8
272,NORMAL_STATE,0.21756908591207796,0.7956731550307086,0.0,0.05,0.8
273,NORMAL_STATE,0.19091688012018296,0.7812521794008284,0.0,0.05,0.8
274,NORMAL_STATE,0.19906793597760167,0.831528657671513,0.0,0.05,0.8
275,NORMAL_STATE,0.22120567443212819,0.7848464870417898,0.0,0.05,0.8
276,NORMAL_STATE,0.17826286432637842,0.7138026513716628,0.0,0.05,0.8
277,NORMAL_STATE,0.2128817190973225,0.7883447427952941,0.0,0.05,0.8
278,NORMAL_STATE,0.18513733456192935,0.8052899647338767,0.0,0.05,0.8
279,NORMAL_STATE,0.21302004220657686,0.8704179134522889,0.0,0.05,0.8
280,NORMAL_STATE,0.18455439734636991,0.741914431717287,0.0,0.05,0.8
281,NORMAL_STATE,0.22707595998343647,0.8545536783611548,0.0,0.05,0.8
282,NORMAL_STATE,0.1644164106956319,0.7663850691370233,0.0,0.05,0.8
283,NORMAL_STATE,0.18545726026981676,0.8013104427749453,0.0,0.05,0.8
284,NORMAL_STATE,0.17268919226192805,0.835821315951588,0.0,0.05,0.8
285,NORMAL_STATE,0.20585124055984114,0.6607856464260761,0.0,0.05,0.8
286,NORMAL_STATE,0.18277850910228688,0.8502168580169169,0.0,0.05,0.8
287,NORMAL_STATE,0.2057970280946304,0.7932336724360199,0.0,0.05,0.8
288,NORMAL_STATE,0.20695214042925472,0.7013987434737063,0.0,0.05,0.8
289,NORMAL_STATE,0.19464296824695718,0.8377801060038649,0.0,0.05,0.8
290,NORMAL_STATE,0.21068164148712484,0.7597372190733662,0.0,0.05,0.8
291,NORMAL_STATE,0.19275822765959688,0.866741224405152,0.0,0.05,0.8
292,NORMAL_STATE,0.1793585075541795,0.7549136725498549,0.0,0.05,0.8
293,NORMAL_STATE,0.23439242815339012,0.8941309203404724,0.0,0.05,0.8
294,NORMAL_STATE,0.2103583710813869,0.8015418647254002,0.0,0.05,0.8
295,NORMAL_STATE,0.22270156013489364,0.7742662594762233,0.0,0.05,0.8
296,NORMAL_STATE,0.21319910239464973,0.9030729329788425,0.0,0.05,0.8
297,NORMAL_STATE,0.189792473079127,0.8014088729554918,0.0,0.05,0.8
298,NORMAL_STATE,0.16238752622874225,0.708632953667537,0.0,0.05,0.8
299,NORMAL_STATE,0.2223724208617718,0.8131435609538374,0.0,0.05,0.8
300,PERTURBATION_HYPOXIA,0.591977683661391,0.5532765074960043,0.24452610420134202,0.5534203909939835,0.4
301,PERTURBATION_HYPOXIA,0.5856919241972733,0.536820156695924,0.25780292584620956,0.6549070062581335,0.4
302,PERTURBATION_HYPOXIA,0.3939695660984244,0.5953081448416608,0.204564861146912,0.5493561530416583,0.4
303,PERTURBATION_HYPOXIA,0.5374074416306378,0.4059737481201216,0.19764020345156671,0.8245791481531818,0.4
304,PERTURBATION_HYPOXIA,0.5153506322501681,0.35992558844201894,0.18672316824209212,0.7124110246394559,0.4
305,PERTURBATION_HYPOXIA,0.3409366457590748,0.5022813750300585,0.20116104017197403,0.5630267779180614,0.4
306,PERTURBATION_HYPOXIA,0.4034790560827566,0.6097297643044466,0.23714619254910957,0.4992333527205064,0.4
307,PERTURBATION_HYPOXIA,0.649269646797802,0.35499903113729125,0.3269355077195889,0.4577272789779322,0.4
308,PERTURBATION_HYPOXIA,0.6556709083794221,0.3641474801304023,0.19978012617491997,0.8185776774926095,0.4
309,PERTURBATION_HYPOXIA,0.5339437174144125,0.2959615115018589,0.2582264125067558,0.5439193612467611,0.4
310,PERTURBATION_HYPOXIA,0.6212237654050515,0.5366479041572462,0.15221037825167033,0.6369239828572684,0.4
311,PERTURBATION_HYPOXIA,0.39440952890678427,0.47257503231786496,0.15425634344332012,0.5953682288161668,0.4
312,PERTURBATION_HYPOXIA,0.5138986018005242,0.5787080336679074,0.12041807664571083,0.4465119324159328,0.4
313,PERTURBATION_HYPOXIA,0.5364984002776793,0.5623909004388824,0.17864963272962398,0.737132777599746,0.4
314,PERTURBATION_HYPOXIA,0.5740498236921592,0.5819692158835172,0.21503216125368377,0.6847665191543583,0.4
315,PERTURBATION_HYPOXIA,0.47686243327554967,0.4445262293427404,0.1218625396695278,0.5745546751678275,0.4
316,PERTURBATION_HYPOXIA,0.6028887176974453,0.4139192288520761,0.1968342614368719,0.6390710543703988,0.4
317,PERTURBATION_HYPOXIA,0.5587545047609206,0.5656783446455829,0.14655089555483158,0.6209231824488947,0.4
318,PERTURBATION_HYPOXIA,0.4044499038849294,0.5482938084589857,0.14412392619777706,0.7339869165223991,0.4
319,PERTURBATION_HYPOXIA,0.3561189077579754,0.49696277478576456,0.22775831836229546,0.6959367239263756,0.4
320,PERTURBATION_HYPOXIA,0.4302171841400125,0.494253460197454,0.32227400421524877,0.8276849287149921,0.4
321,PERTURBATION_HYPOXIA,0.5209620795409609,0.648607817265668,0.264011645977159,0.674657602385503,0.4
322,PERTURBATION_HYPOXIA,0.3802651856791509,0.2953948511123322,0.25035812317534417,0.5226166937069651,0.4
